FORMAtFORMAKEYtLEMMAtETIMOtLANGtPOStFUNCTtMSD
comenttcomenttcomenttQUOMODOttADVttInt
litlitletILLEttDETttArtDef,Masc,Sing
roitroitroitREXttNOUNttMasc,Sing,Nom
prianttprianttPriamtttPROPNttMasc,Sing,Nom
joustatjoustatjostert*JUXTAREttVERBttFin,Ind,Past,Act,Trans,3,Sing
untuntuntUNUSttDETttArtIndef,Masc,Sing
parlamenttparlamenttparlementtPARABOLAREttNOUNttMasc,Sing,Acc
dedenztdedenztdedanstDEINTUSttADPtt
latlatletILLEttDETttArtDef,Fem,Sing
citétcitétcitétCIVITASttNOUNttFem,Sing
quanttquanttcant1tQUANDOttSCONJtt
litlitletILLEttDETttArtDef,Masc,Sing
roitroitroitREXttNOUNttMasc,Sing,Nom
prianttprianttPriamtttPROPNttMasc,Sing,Nom
vittvittvëoirtVIDEREttVERBttFin,Ind,Past,Act,Trans,3,Sing
satsatsuentSUUSttDETttPoss,Fem,Sing
citétcitétcitétCIVITASttNOUNttFem,Sing
ensitensitainsitSICttADVtt
atorneetatorneetatornertTORNAREttVERBttInd,Part,Past,Sing,Fem
ettettettETttCCONJtt
fetetfetetfairetFACEREttVERBtcompTenstInd,Part,Past,Sing,Fem,MWEs
partpartpartPERttADPtt
sitsitsitSICttADVtt
mervoilleusetmervoilleusetmerveillostMIRABILIAttADJttFem,Sing
maestrietmaestrietmaistrietMAGISTERttNOUNttFem,Sing
.t.tttttt
iltiltiltILLEttPRONttPrs,3,Masc,Sing,Nom
ententen1tINttADPtt
futfutestre1tESSEttVERBtauxCoptFin,Ind,Past,3,Sing
aleigretaleigrethaliegretALACERttADJttMasc,Sing,Nom
sortsortsor2tSUPERttADPtt
tosttosttottTOTUSttDETttInd,Masc,Sing,Nom
autrestautrestautretALTERttPRONttInd,Masc,Plur,Acc
.t.tttttt
adonctadonctadonctDUNCttADVtt
litlitletILLEttDETttArtDef,Masc,Sing
senblatsenblatsemblertSIMILAREttVERBttFin,Ind,Past,Intr,3,Sing
estretestretestre1tESSEttVERBtauxPasstInd,Inf,Pres,MWEs
eslevésteslevésteslevertLEVAREttVERBtcompPasstInd,Part,Past,Sing,Masc,MWEs
ettettettETttCCONJtt
creüstcreüstcroiretCREDEREttVERBtcompPasstInd,Part,Past,Sing,Masc,MWEs
ententen1tINttADPtt
autessetautessethautecetALTITIAttNOUNttFem,Sing
.t.tttttt
